learner_id,encounter_idx,kc,tier,difficulty,quiz_outcome,combat_outcome,success_prob_true,model_mastery,true_skill,frustration,boredom,retries,latency_ms,event
5,7,humoral_immunity,Easy,0.2,True,True,0.4951245437698676,0.8168277462426223,0.3036648803287897,0.15,0.0,0,4362,
5,8,innate_immunity,Medium,0.5,False,False,0.11610570055496029,0.15330739299610896,0.20228735141154225,0.0,0.0,2,4479,
5,9,innate_immunity,Hard,0.8,False,False,0.05,0.15239800083060046,0.20228735141154225,0.0,0.0,2,3549,
5,10,innate_immunity,Easy,0.2,True,True,0.5034309732651681,0.8168470529643829,0.26795456318805266,0.15,0.0,0,3118,
5,11,antigen_recognition,Medium,0.5,False,False,0.23170293698288422,0.15330739299610896,0.3466792034652167,0.0,0.0,2,3941,
5,12,antigen_recognition,Hard,0.8,False,True,0.06180782799451038,0.22856993900213754,0.4334403737358922,0.0,0.0,0,2188,
5,13,antigen_recognition,Easy,0.2,False,False,0.802285782951741,0.15391701775338,0.4710600059774426,0.0,0.0,2,5585,
5,14,antigen_recognition,Hard,0.8,False,False,0.12199845590626379,0.15240923919616303,0.5009134372156675,0.15,0.0,2,2639,
5,15,antigen_recognition,Easy,0.2,,True,0.8588147791192708,0.5301702401782564,0.5671922614674105,0.0,0.0,0,3679,
5,16,antigen_recognition,Hard,0.8,False,True,0.19831701210591587,0.4800403287416143,0.6246692407652719,0.0,0.0,0,5607,
5,17,antigen_recognition,Easy,0.2,True,False,0.9274400772571226,0.44053722578151144,0.6495912515771934,0.0,0.0,3,4006,
5,18,antigen_recognition,Hard,0.8,False,False,0.2885467706722476,0.1603309342530496,0.6728584376575212,0.0,0.0,2,5366,
5,19,antigen_recognition,Medium,0.5,,True,0.7382998433845349,0.5428274508406027,0.7163029215061223,0.0,0.0,0,5249,
5,20,antigen_recognition,Medium,0.5,,True,0.7854674476208366,0.8659963473376423,0.7539779666953352,0.0,0.0,0,3854,
5,21,cell_mediated_immunity,Hard,0.8,False,True,0.21783444639692534,0.6339622641509434,0.625041264758111,0.0,0.0,0,3638,
5,22,cell_mediated_immunity,Medium,0.5,False,True,0.6792326450872038,0.5694516971279372,0.659624039253174,0.0,0.0,0,2830,
5,23,cell_mediated_immunity,Easy,0.2,True,True,0.940349228040667,0.9694058071451568,0.6863082377783427,0.0,0.15,0,4735,
5,24,tolerance_autoimmunity,Hard,0.8,False,True,0.22924243566407232,0.6339622641509434,0.6444526913427125,0.0,0.0,0,3745,
